train_idx,client_ID,gender,age,martial_status,location,products_count,monthly_count,mean_spending,label
9439,c-268301464383,M,45-49,Single,City,54,13,6.66,3
9440,c-213474791871,F,50-54,Divorced,City,25,2,36.11,4
9441,c-150655618403,M,45-49,Married,City,210,3,138.05,2
9442,c-815497904495,F,15-19,Single,City,10,1,9.65,4
9443,c-150655618403,M,25-29,Single,City,59,3,23.37,4
9444,c-213474791871,F,15-19,Single,City,13,2,9.79,4
9445,c-815497904495,F,80-84,Divorced,City,13,1,14.94,4
9446,c-899395146387,Other,20-24,Single,City,44,7,12.32,4
9447,c-886772140485,F,45-49,Married,City,116,5,85.99,1
9448,c-815497904495,F,55-59,Married,City,36,1,168.68,1
9449,c-150655618403,M,20-24,Married,City,77,3,77.46,0
9450,c-978031852818,M,60-64,Married,City,227,8,55.56,2
9451,c-213474791871,F,55-59,Married,City,141,2,122.67,2
9452,c-150655618403,M,15-19,Single,City,13,3,14.15,0
9453,c-806510684472,M,70-74,Married,City,17,1,118.38,1
9454,c-439822632729,M,25-29,Single,City,43,6,11.81,4
9455,c-970669382377,Other,40-44,Married,City,254,3,131.09,2
9456,c-150655618403,M,50-54,Married,City,177,3,143.59,2
9457,c-785432616048,Other,25-29,Single,City,72,4,26.48,4
9458,c-815497904495,F,70-74,Divorced,City,134,1,151.6,2
9459,c-512551912949,F,80-84,Married,Town,219,16,23.3,4
9460,c-714148374900,F,70-74,Single,City,12,10,3.07,4
9461,c-512561918107,Other,50-54,Married,City,353,6,86.93,2
9462,c-774980346637,F,35-39,Single,City,106,4,35.4,4
9463,c-899395146387,Other,15-19,Single,City,31,7,9.56,0
9464,c-542627206554,F,70-74,Married,Town,143,3,118.47,2
9465,c-906757616828,M,40-44,Married,City,196,4,153.2,1
9466,c-213474791871,F,45-49,Married,City,182,2,150.24,2
9467,c-815497904495,F,70-74,Married,City,49,1,94.59,2
9468,c-774980346637,F,30-34,Married,City,223,4,119.9,4
9469,c-906757616828,M,55-59,Married,City,311,4,168.83,2
9470,c-978031852818,M,40-44,Married,City,267,8,63.3,2
9471,c-978031852818,M,45-49,Married,City,246,8,72.98,2
9472,c-542627206554,F,55-59,Married,City,50,3,149.48,1
9473,c-774980346637,F,25-29,Single,City,51,4,18.0,4
9474,c-655110390087,Other,40-44,Married,City,308,14,39.52,4
9475,c-877784920462,M,50-54,Divorced,City,57,5,19.48,4
9476,c-213474791871,F,80-84,Married,City,90,2,80.65,2
9477,c-542627206554,F,25-29,Single,City,29,3,18.04,4
9478,c-705161154877,M,55-59,Married,City,118,10,30.9,4
9479,c-995430766442,M,30-34,Single,City,21,11,3.33,3
9480,c-222462011894,M,55-59,Married,City,40,2,121.41,1
9481,c-815497904495,F,75-79,Married,City,133,1,116.62,2
9482,c-150655618403,M,50-54,Married,Town,310,3,148.54,2
9483,c-542627206554,F,65-69,Married,City,176,3,118.61,2
9484,c-970669382377,Other,55-59,Married,City,418,3,158.87,2
9485,c-906757616828,M,75-79,Widowed,City,16,4,14.41,1
9486,c-213474791871,F,65-69,Widowed,City,22,2,23.36,4
9487,c-221929854393,M,55-59,Married,City,181,7,66.91,2
9488,c-058303313989,Other,15-19,Single,City,26,2,15.06,4
9489,c-906757616828,M,60-64,Married,City,355,4,124.32,2
9490,c-774980346637,F,30-34,Single,City,113,4,34.59,4
9491,c-221929854393,M,15-19,Single,City,23,7,7.37,0
9492,c-058303313989,Other,50-54,Married,City,121,2,114.56,2
9493,c-295191292114,F,60-64,Married,Town,262,20,27.59,4
9494,c-213474791871,F,20-24,Single,Town,35,2,21.72,4
9495,c-542627206554,F,20-24,Single,City,59,3,21.48,4
9496,c-906757616828,M,35-39,Married,City,358,4,133.19,2
9497,c-632431874657,F,85-89,Married,Town,47,12,10.23,4
9498,c-603459178291,F,65-69,Widowed,City,63,11,11.42,4
9499,c-542627206554,F,30-34,Single,City,73,3,36.97,4
9500,c-886772140485,F,70-74,Divorced,City,153,5,68.21,2
9501,c-542627206554,F,55-59,Single,City,135,3,208.67,1
9502,c-785432616048,Other,45-49,Single,Town,106,4,40.08,4
9503,c-430835412706,F,40-44,Married,Town,203,6,74.17,2
9504,c-815497904495,F,45-49,Single,City,42,1,35.93,4
9505,c-886772140485,F,45-49,Single,Town,34,5,22.35,1
9506,c-703706110647,F,60-64,Married,City,117,8,43.91,1
9507,c-714148374900,F,35-39,Single,City,218,10,34.49,4
9508,c-806510684472,M,70-74,Divorced,City,31,1,157.39,1
9509,c-213474791871,F,20-24,Single,City,23,2,19.63,4
9510,c-613901442544,F,85-89,Married,City,123,7,27.01,4
9511,c-532184942301,F,50-54,Married,City,315,15,32.34,4
9512,c-906757616828,M,25-29,Single,City,35,4,20.98,0
9513,c-243540080318,Other,45-49,Married,City,216,5,58.51,2
9514,c-906757616828,M,20-24,Married,City,180,4,73.79,4
9515,c-806510684472,M,15-19,Single,City,1,1,14.26,0
9516,c-776435390867,M,55-59,Single,City,327,14,49.08,3
9517,c-469897926334,M,50-54,Married,City,338,19,36.48,4
9518,c-222462011894,M,65-69,Divorced,City,192,2,152.79,2
9519,c-906757616828,M,85-89,Widowed,City,191,4,115.38,4
9520,c-906757616828,M,20-24,Married,City,189,4,68.94,4
9521,c-150655618403,M,25-29,Single,City,88,3,25.79,4
9522,c-714148374900,F,80-84,Widowed,City,28,10,6.12,3
9523,c-430835412706,F,40-44,Married,Town,150,6,61.87,2
9524,c-906757616828,M,45-49,Married,City,391,4,138.79,2
9525,c-815497904495,F,15-19,Single,City,1,1,9.15,0
9526,c-632431874657,F,50-54,Married,City,195,12,40.76,4
9527,c-058303313989,Other,25-29,Single,City,19,2,14.98,4
9528,c-906757616828,M,50-54,Divorced,Town,26,4,37.74,1
9529,c-785432616048,Other,55-59,Divorced,City,50,4,34.54,4
9530,c-906757616828,M,75-79,Married,City,122,4,95.42,1
9531,c-613901442544,F,40-44,Married,City,190,7,73.11,2
9532,c-341030744603,F,85-89,Divorced,City,37,9,17.39,1
9533,c-705161154877,M,15-19,Single,City,13,10,2.86,0
9534,c-815497904495,F,20-24,Single,City,25,1,22.61,4
9535,c-603459178291,F,35-39,Single,City,50,11,7.58,3
9536,c-439822632729,M,60-64,Single,City,280,6,77.0,4
9537,c-150655618403,M,55-59,Single,City,580,3,205.67,4
9538,c-774980346637,F,40-44,Single,Town,72,4,20.97,4
9539,c-774980346637,F,40-44,Married,City,252,4,125.71,2
9540,c-886772140485,F,55-59,Married,Town,199,5,74.34,2
9541,c-815497904495,F,85-89,Widowed,City,85,1,114.98,4
9542,c-970669382377,Other,40-44,Married,City,228,3,110.8,2
9543,c-774980346637,F,35-39,Divorced,Town,54,4,32.53,4
9544,c-360663773955,F,85-89,Single,City,210,22,17.16,3
9545,c-906757616828,M,20-24,Single,City,44,4,20.59,4
9546,c-877784920462,M,80-84,Divorced,City,18,5,12.75,1
9547,c-072018911972,Other,40-44,Divorced,City,348,12,53.89,2
9548,c-906757616828,M,45-49,Married,City,334,4,133.78,2
9549,c-213474791871,F,20-24,Single,City,34,2,20.57,4
9550,c-125752992403,M,65-69,Divorced,City,384,21,38.4,3
9551,c-703706110647,F,50-54,Married,City,254,8,85.28,2
9552,c-222462011894,M,15-19,Single,City,11,2,17.76,0
9553,c-603459178291,F,55-59,Widowed,City,28,11,4.74,3
9554,c-906757616828,M,35-39,Married,City,385,4,133.45,2
9555,c-213474791871,F,50-54,Single,City,44,2,211.84,1
9556,c-815497904495,F,40-44,Single,City,26,1,34.05,4
9557,c-886772140485,F,80-84,Divorced,Town,56,5,16.86,4
9558,c-970669382377,Other,35-39,Single,City,14,3,32.69,3
9559,c-603459178291,F,35-39,Single,City,250,11,37.09,3
9560,c-785432616048,Other,35-39,Divorced,City,66,4,37.7,4
9561,c-714148374900,F,15-19,Single,City,44,10,8.09,3
9562,c-542627206554,F,50-54,Divorced,City,61,3,47.79,4
9563,c-906757616828,M,45-49,Divorced,City,53,4,37.67,4
9564,c-776435390867,M,40-44,Married,City,285,14,43.12,4
9565,c-542627206554,F,20-24,Single,City,45,3,25.03,4
9566,c-213474791871,F,70-74,Married,City,83,2,88.99,2
9567,c-886772140485,F,40-44,Married,City,115,5,77.16,1
9568,c-714148374900,F,55-59,Divorced,City,346,10,50.52,2
9569,c-341030744603,F,80-84,Divorced,City,21,9,4.65,3
9570,c-877784920462,M,65-69,Widowed,City,211,5,81.3,4
9571,c-542627206554,F,60-64,Divorced,City,50,3,27.86,4
9572,c-439822632729,M,45-49,Married,City,306,6,79.0,2
9573,c-542627206554,F,75-79,Married,City,302,3,115.04,2
9574,c-815497904495,F,35-39,Single,City,17,1,33.91,4
9575,c-339575700373,M,35-39,Divorced,Town,221,9,44.33,3
9576,c-222462011894,M,55-59,Divorced,City,52,2,41.62,4
9577,c-886772140485,F,60-64,Divorced,City,53,5,17.07,4
9578,c-542627206554,F,30-34,Married,City,228,3,104.74,4
9579,c-222462011894,M,65-69,Married,City,71,2,88.98,2
9580,c-774980346637,F,30-34,Single,City,99,4,31.64,4
9581,c-314814316308,Other,60-64,Divorced,City,42,1,129.46,1
9582,c-213474791871,F,60-64,Married,City,186,2,110.55,2
9583,c-806510684472,M,15-19,Single,City,10,1,18.14,4
9584,c-603459178291,F,45-49,Single,City,246,11,49.24,4
9585,c-774980346637,F,40-44,Married,City,237,4,100.02,2
9586,c-430835412706,F,50-54,Married,City,239,6,75.42,2
9587,c-877784920462,M,35-39,Divorced,City,208,5,95.76,2
9588,c-213474791871,F,60-64,Married,City,26,2,109.85,1
9589,c-877784920462,M,75-79,Married,City,218,5,64.98,2
9590,c-213474791871,F,30-34,Married,Town,298,2,137.92,4
9591,c-714148374900,F,80-84,Divorced,City,10,10,2.13,4
9592,c-806510684472,M,20-24,Single,City,10,1,23.62,0
9593,c-222462011894,M,60-64,Divorced,City,35,2,31.65,4
9594,c-877784920462,M,40-44,Married,City,94,5,60.68,1
9595,c-815497904495,F,70-74,Married,City,124,1,106.29,2
9596,c-439822632729,M,55-59,Divorced,City,70,6,18.57,4
9597,c-815497904495,F,55-59,Divorced,City,15,1,35.21,4
9598,c-213474791871,F,65-69,Married,City,41,2,85.71,1
9599,c-562250230748,Other,45-49,Married,City,472,18,40.55,4
9600,c-886772140485,F,85-89,Single,City,5,5,2.02,4
9601,c-222462011894,M,75-79,Married,City,15,2,76.19,1
9602,c-815497904495,F,50-54,Single,Town,20,1,45.76,4
9603,c-213474791871,F,60-64,Divorced,Town,51,2,32.22,4
9604,c-886772140485,F,45-49,Married,City,238,5,67.35,2
9605,c-295191292114,F,70-74,Married,City,116,20,10.6,4
9606,c-806510684472,M,55-59,Married,City,135,1,162.2,2
9607,c-705161154877,M,45-49,Married,City,204,10,47.16,4
9608,c-886772140485,F,25-29,Single,City,19,5,8.02,0
9609,c-774980346637,F,60-64,Married,City,152,4,110.51,2
9610,c-815497904495,F,30-34,Divorced,City,36,1,31.18,4
9611,c-213474791871,F,50-54,Married,City,233,2,172.26,2
9612,c-341030744603,F,70-74,Widowed,City,47,9,11.37,4
9613,c-774980346637,F,35-39,Married,City,271,4,130.08,2
9614,c-360663773955,F,45-49,Divorced,City,612,22,48.32,4
9615,c-243540080318,Other,75-79,Married,City,135,5,58.47,2
9616,c-213474791871,F,65-69,Married,City,141,2,116.83,2
9617,c-906757616828,M,40-44,Married,City,134,4,119.13,1
9618,c-886772140485,F,50-54,Single,City,104,5,30.53,4
9619,c-613901442544,F,55-59,Widowed,City,110,7,25.12,4
9620,c-213474791871,F,25-29,Divorced,City,13,2,18.96,4
9621,c-877784920462,M,15-19,Single,City,11,5,4.65,0
9622,c-439822632729,M,65-69,Married,City,90,6,55.78,1
9623,c-815497904495,F,30-34,Married,City,28,1,124.54,4
9624,c-430835412706,F,60-64,Divorced,City,12,6,4.71,4
9625,c-815497904495,F,20-24,Single,City,8,1,25.78,0
9626,c-150655618403,M,60-64,Widowed,Town,50,3,34.62,4
9627,c-150655618403,M,45-49,Married,City,326,3,145.35,2
9628,c-886772140485,F,35-39,Single,City,37,5,20.59,4
9629,c-542627206554,F,25-29,Single,City,18,3,21.82,0
9630,c-815497904495,F,70-74,Married,City,21,1,85.44,1
9631,c-341030744603,F,70-74,Married,City,59,9,12.15,4
9632,c-806510684472,M,15-19,Single,City,2,1,10.06,0
9633,c-341030744603,F,55-59,Married,Town,301,9,43.3,4
9634,c-815497904495,F,50-54,Married,Town,61,1,167.92,2
9635,c-785422610890,F,60-64,Widowed,City,40,14,5.96,3
9636,c-213474791871,F,75-79,Divorced,City,23,2,29.35,4
9637,c-542627206554,F,40-44,Married,City,87,3,102.52,1
9638,c-542627206554,F,25-29,Single,City,47,3,19.67,4
9639,c-268301464383,M,70-74,Widowed,City,230,13,33.5,3
9640,c-774980346637,F,15-19,Single,Town,10,4,13.1,0
9641,c-632431874657,F,40-44,Single,City,38,12,7.33,3
9642,c-058303313989,Other,25-29,Single,City,15,2,20.47,0
9643,c-886772140485,F,55-59,Married,City,208,5,90.01,2
9644,c-703706110647,F,60-64,Widowed,Town,94,8,28.78,3
9645,c-222462011894,M,30-34,Single,City,59,2,33.8,4
9646,c-906757616828,M,65-69,Divorced,City,82,4,28.41,4
9647,c-806510684472,M,65-69,Divorced,City,4,1,33.6,1
9648,c-439822632729,M,30-34,Divorced,City,98,6,22.29,4
9649,c-542627206554,F,15-19,Single,Town,21,3,16.83,0
9650,c-213474791871,F,50-54,Married,City,88,2,151.21,1
9651,c-221929854393,M,30-34,Married,City,215,7,66.94,4
9652,c-439822632729,M,45-49,Married,City,143,6,67.47,2
9653,c-612808850463,Other,80-84,Widowed,City,36,9,7.39,3
9654,c-430835412706,F,75-79,Married,City,191,6,51.18,2
9655,c-978031852818,M,30-34,Single,Town,78,8,16.13,3
9656,c-542627206554,F,65-69,Married,City,70,3,95.09,1
9657,c-978031852818,M,40-44,Single,City,594,8,112.85,3
9658,c-632431874657,F,65-69,Widowed,City,49,12,11.49,3
9659,c-439822632729,M,35-39,Single,City,299,6,100.42,4
9660,c-268301464383,M,60-64,Widowed,City,50,13,8.13,4
9661,c-222462011894,M,40-44,Married,City,232,2,146.44,2
9662,c-268301464383,M,50-54,Divorced,City,59,13,11.31,4
9663,c-805055640242,F,70-74,Single,Town,219,17,31.33,3
9664,c-805055640242,F,75-79,Single,City,31,17,3.69,3
9665,c-806510684472,M,85-89,Divorced,City,7,1,16.84,4
9666,c-906757616828,M,20-24,Single,City,21,4,17.96,0
9667,c-222462011894,M,15-19,Single,City,19,2,16.2,4
9668,c-703706110647,F,55-59,Married,City,411,8,90.35,2
9669,c-542627206554,F,55-59,Divorced,City,49,3,36.47,4
9670,c-703706110647,F,55-59,Divorced,Town,94,8,21.68,3
9671,c-906757616828,M,45-49,Single,City,46,4,36.59,1
9672,c-221929854393,M,45-49,Married,City,265,7,89.59,2
9673,c-150655618403,M,15-19,Single,City,22,3,9.65,4
9674,c-815497904495,F,15-19,Single,Town,4,1,11.94,0
9675,c-430835412706,F,55-59,Married,City,365,6,82.79,2
9676,c-886772140485,F,35-39,Married,City,203,5,67.09,2
9677,c-970669382377,Other,50-54,Married,City,345,3,134.07,2
9678,c-440925229968,M,60-64,Married,Town,217,18,18.73,4
9679,c-703706110647,F,70-74,Divorced,City,74,8,17.54,4
9680,c-815497904495,F,85-89,Divorced,City,48,1,110.68,2
9681,c-886772140485,F,75-79,Married,City,63,5,48.04,1
9682,c-222462011894,M,15-19,Single,Town,18,2,16.58,4
9683,c-899395146387,Other,70-74,Married,City,224,7,55.85,2
9684,c-542627206554,F,20-24,Single,City,28,3,24.29,0
9685,c-542627206554,F,50-54,Married,City,318,3,163.44,2
9686,c-877784920462,M,70-74,Married,Town,169,5,48.14,4
9687,c-222462011894,M,15-19,Single,City,13,2,11.34,4
9688,c-815497904495,F,15-19,Single,City,3,1,10.86,0
9689,c-632431874657,F,45-49,Married,City,307,12,45.97,4
9690,c-613901442544,F,40-44,Married,City,253,7,73.61,2
9691,c-150655618403,M,50-54,Married,City,402,3,163.25,2
9692,c-815497904495,F,50-54,Single,City,47,1,46.73,4
9693,c-774980346637,F,35-39,Single,City,341,4,153.19,4
9694,c-542627206554,F,50-54,Divorced,City,93,3,48.76,4
9695,c-430835412706,F,50-54,Married,Town,340,6,82.14,2
9696,c-542627206554,F,65-69,Married,City,222,3,110.19,2
9697,c-632431874657,F,40-44,Divorced,City,48,12,7.94,3
9698,c-774980346637,F,45-49,Single,City,455,4,192.57,4
9699,c-222462011894,M,35-39,Married,City,133,2,136.45,2
9700,c-542627206554,F,25-29,Single,City,17,3,21.45,0
9701,c-341030744603,F,50-54,Married,City,76,9,20.46,4
9702,c-906757616828,M,40-44,Married,City,307,4,119.01,2
9703,c-150655618403,M,50-54,Married,City,309,3,173.63,2
9704,c-341030744603,F,70-74,Divorced,City,17,9,4.49,3
9705,c-899395146387,Other,25-29,Divorced,City,55,7,11.22,4
9706,c-222462011894,M,20-24,Single,City,28,2,18.45,4
9707,c-221929854393,M,75-79,Married,Town,206,7,67.36,2
9708,c-430835412706,F,50-54,Single,City,111,6,28.33,4
9709,c-877784920462,M,55-59,Married,City,382,5,92.17,2
9710,c-213474791871,F,30-34,Married,City,266,2,148.49,4
9711,c-430835412706,F,20-24,Single,City,34,6,7.4,4
9712,c-970669382377,Other,65-69,Married,City,195,3,104.71,2
9713,c-956953784394,Other,60-64,Married,City,120,11,25.45,4
9714,c-815497904495,F,15-19,Single,City,9,1,12.18,4
9715,c-776435390867,M,50-54,Married,City,118,14,34.07,1
9716,c-886772140485,F,45-49,Divorced,City,396,5,97.1,2
9717,c-542627206554,F,15-19,Single,City,17,3,15.61,0
9718,c-815497904495,F,70-74,Married,City,119,1,103.88,2
9719,c-815497904495,F,45-49,Single,City,29,1,34.51,4
9720,c-430835412706,F,70-74,Widowed,City,13,6,4.14,3
9721,c-222462011894,M,45-49,Married,City,286,2,140.78,2
9722,c-542627206554,F,45-49,Married,City,131,3,114.05,2
9723,c-213474791871,F,25-29,Single,City,13,2,14.52,0
9724,c-714148374900,F,40-44,Married,City,214,10,44.39,4
9725,c-542627206554,F,35-39,Single,City,66,3,34.86,4
9726,c-222462011894,M,80-84,Divorced,City,44,2,33.4,4
9727,c-703706110647,F,40-44,Married,City,273,8,73.47,2
9728,c-815497904495,F,80-84,Divorced,Town,114,1,101.81,2
9729,c-341030744603,F,50-54,Married,City,92,9,31.35,1
9730,c-150655618403,M,80-84,Divorced,Town,8,3,4.33,3
9731,c-542627206554,F,45-49,Single,City,31,3,31.93,1
9732,c-705161154877,M,25-29,Single,Town,10,10,0.03,3
9733,c-774980346637,F,60-64,Single,City,73,4,28.92,4
9734,c-213474791871,F,45-49,Divorced,City,74,2,37.29,4
9735,c-877784920462,M,45-49,Married,City,156,5,87.62,2
9736,c-439822632729,M,30-34,Married,City,211,6,75.17,4
9737,c-703706110647,F,90-94,Widowed,Town,19,8,6.25,3
9738,c-150655618403,M,60-64,Married,City,159,3,100.76,2
9739,c-430835412706,F,60-64,Divorced,City,37,6,16.16,4
9740,c-906757616828,M,30-34,Divorced,Town,61,4,34.68,4
9741,c-541172162324,M,55-59,Married,City,368,15,39.33,4
9742,c-899395146387,Other,80-84,Married,City,95,7,29.64,4
9743,c-806510684472,M,30-34,Married,City,8,1,107.33,4
9744,c-886772140485,F,30-34,Single,City,53,5,19.97,4
9745,c-774980346637,F,40-44,Married,City,224,4,119.63,2
9746,c-150655618403,M,15-19,Single,Town,23,3,13.66,4
9747,c-314814316308,Other,20-24,Married,City,74,1,68.87,4
9748,c-906757616828,M,35-39,Single,City,66,4,28.68,4
9749,c-430835412706,F,25-29,Single,City,29,6,12.58,0
9750,c-439822632729,M,70-74,Married,Town,63,6,60.4,1
9751,c-150655618403,M,75-79,Divorced,City,34,3,34.74,1
9752,c-243540080318,Other,70-74,Widowed,City,5,5,2.28,3
9753,c-703706110647,F,65-69,Widowed,City,51,8,14.33,3
9754,c-542627206554,F,55-59,Married,City,93,3,156.02,1
9755,c-774980346637,F,60-64,Divorced,City,74,4,31.94,4
9756,c-213474791871,F,70-74,Widowed,City,6,2,25.9,1
9757,c-970669382377,Other,30-34,Single,City,79,3,31.47,4
9758,c-815497904495,F,40-44,Married,City,83,1,125.13,2
9759,c-150655618403,M,40-44,Married,City,159,3,133.85,2
9760,c-542627206554,F,45-49,Married,City,57,3,106.33,1
9761,c-213474791871,F,15-19,Single,City,9,2,7.66,3
9762,c-221929854393,M,85-89,Divorced,City,35,7,10.29,3
9763,c-430835412706,F,55-59,Widowed,City,62,6,17.85,4
9764,c-632431874657,F,45-49,Married,Town,426,12,46.15,4
9765,c-339575700373,M,40-44,Married,City,138,9,34.96,4
9766,c-583836154097,Other,60-64,Married,City,247,10,33.93,4
9767,c-542627206554,F,35-39,Married,City,411,3,147.74,2
9768,c-150655618403,M,35-39,Married,City,59,3,111.78,2
9769,c-906757616828,M,40-44,Divorced,City,79,4,32.1,4
9770,c-815497904495,F,35-39,Single,Town,5,1,34.07,3
9771,c-222462011894,M,35-39,Married,Town,18,2,112.93,2
9772,c-877784920462,M,35-39,Divorced,City,41,5,20.72,4
9773,c-806510684472,M,80-84,Married,City,84,1,83.11,2
9774,c-213474791871,F,20-24,Single,City,11,2,20.12,0
9775,c-430835412706,F,55-59,Widowed,City,111,6,30.65,4
9776,c-613901442544,F,90-94,Married,City,192,7,54.73,2
9777,c-213474791871,F,55-59,Married,City,289,2,186.14,2
9778,c-213474791871,F,45-49,Married,City,67,2,135.22,1
9779,c-703706110647,F,90-94,Widowed,City,38,8,10.9,4
9780,c-774980346637,F,30-34,Divorced,Town,111,4,35.57,4
9781,c-542627206554,F,35-39,Married,City,88,3,142.23,2
9782,c-532184942301,F,55-59,Married,City,367,15,32.81,4
9783,c-222462011894,M,25-29,Single,City,46,2,24.29,4
9784,c-815497904495,F,50-54,Married,City,51,1,158.66,1
9785,c-339575700373,M,55-59,Single,City,35,9,12.53,1
9786,c-815497904495,F,80-84,Widowed,City,3,1,20.3,1
9787,c-341030744603,F,40-44,Married,City,209,9,36.84,4
9788,c-970669382377,Other,85-89,Divorced,City,31,3,19.37,4
9789,c-806510684472,M,35-39,Single,Town,18,1,33.19,4
9790,c-877784920462,M,45-49,Married,City,136,5,56.66,2
9791,c-430835412706,F,60-64,Divorced,Town,52,6,14.43,4
9792,c-213474791871,F,60-64,Married,Town,91,2,83.59,2
9793,c-221929854393,M,25-29,Single,City,56,7,12.41,4
9794,c-978031852818,M,30-34,Divorced,Town,95,8,20.86,3
9795,c-512551912949,F,70-74,Divorced,Town,240,16,34.56,4
9796,c-815497904495,F,50-54,Married,City,23,1,155.49,1
9797,c-876329876232,F,60-64,Divorced,City,18,13,3.12,3
9798,c-339575700373,M,35-39,Single,City,76,9,13.6,3
9799,c-341030744603,F,60-64,Single,City,63,9,9.6,3
9800,c-774980346637,F,35-39,Divorced,City,108,4,39.01,4
9801,c-613901442544,F,45-49,Divorced,Town,103,7,23.08,4
9802,c-243540080318,Other,55-59,Single,City,31,5,17.71,4
9803,c-213474791871,F,25-29,Married,City,93,2,84.63,4
9804,c-314814316308,Other,30-34,Married,City,75,1,143.03,4
9805,c-430835412706,F,75-79,Married,City,145,6,52.55,2
9806,c-341030744603,F,90-94,Married,Town,15,9,2.93,4
9807,c-613901442544,F,55-59,Married,City,287,7,57.07,2
9808,c-542627206554,F,55-59,Divorced,City,585,3,243.39,2
9809,c-150655618403,M,15-19,Single,Town,16,3,9.64,4
9810,c-439822632729,M,50-54,Married,City,231,6,73.03,2
9811,c-877784920462,M,70-74,Married,City,227,5,67.89,2
9812,c-430835412706,F,80-84,Married,Town,162,6,43.33,4
9813,c-815497904495,F,65-69,Married,City,91,1,117.14,2
9814,c-856706852038,Other,65-69,Married,City,192,8,55.99,2
9815,c-440925229968,M,65-69,Divorced,City,52,18,6.28,3
9816,c-150655618403,M,85-89,Divorced,Town,7,3,12.86,1
9817,c-877784920462,M,35-39,Single,City,263,5,102.33,4
9818,c-439822632729,M,45-49,Married,City,229,6,78.39,2
9819,c-213474791871,F,45-49,Married,City,187,2,113.45,2
9820,c-815497904495,F,70-74,Married,City,7,1,82.08,1
9821,c-150655618403,M,60-64,Married,City,101,3,107.89,1
